payment_id,subscription_id,user_id,paid_at,amount,currency,payment_method,status,billing_period_start,billing_period_end
P000781,S00088,U0064,2025-05-10 19:00:00,19.99,USD,apple_pay,success,2025-05-10,2025-06-08
P000782,S00088,U0064,2025-06-09 17:00:00,19.99,USD,apple_pay,failed,2025-06-09,2025-07-08
P000783,S00089,U0148,2024-12-01 16:00:00,9.99,USD,apple_pay,success,2024-12-01,2024-12-30
P000784,S00089,U0148,2024-12-31 09:00:00,9.99,USD,apple_pay,success,2024-12-31,2025-01-29
P000785,S00089,U0148,2025-01-30 17:00:00,9.99,USD,apple_pay,success,2025-01-30,2025-02-28
P000786,S00089,U0148,2025-03-01 00:00:00,9.99,USD,apple_pay,success,2025-03-01,2025-03-30
P000787,S00089,U0148,2025-03-31 16:00:00,9.99,USD,apple_pay,success,2025-03-31,2025-04-29
P000788,S00089,U0148,2025-04-30 05:00:00,9.99,USD,apple_pay,success,2025-04-30,2025-05-29
P000789,S00089,U0148,2025-05-30 19:00:00,9.99,USD,apple_pay,success,2025-05-30,2025-06-28
P000790,S00089,U0148,2025-06-29 19:00:00,9.99,USD,apple_pay,success,2025-06-29,2025-07-28
P000791,S00089,U0148,2025-07-29 23:00:00,9.99,USD,apple_pay,success,2025-07-29,2025-08-27
P000792,S00089,U0148,2025-08-28 17:00:00,9.99,USD,apple_pay,success,2025-08-28,2025-09-26
P000793,S00089,U0148,2025-09-27 06:00:00,9.99,USD,apple_pay,success,2025-09-27,2025-10-26
P000794,S00089,U0148,2025-10-27 15:00:00,9.99,USD,apple_pay,success,2025-10-27,2025-11-25
P000795,S00089,U0148,2025-11-26 04:00:00,9.99,USD,apple_pay,success,2025-11-26,2025-12-25
P000796,S00090,U0163,2024-04-26 10:00:00,19.99,USD,google_pay,success,2024-04-26,2024-05-25
P000797,S00090,U0163,2024-05-26 10:00:00,19.99,USD,google_pay,success,2024-05-26,2024-06-24
P000798,S00090,U0163,2024-06-25 16:00:00,19.99,USD,google_pay,success,2024-06-25,2024-07-24
P000799,S00090,U0163,2024-07-25 01:00:00,19.99,USD,google_pay,success,2024-07-25,2024-08-23
P000800,S00090,U0163,2024-08-24 04:00:00,19.99,USD,google_pay,success,2024-08-24,2024-09-22
P000801,S00090,U0163,2024-09-23 01:00:00,19.99,USD,google_pay,success,2024-09-23,2024-10-22
P000802,S00090,U0163,2024-10-23 15:00:00,19.99,USD,google_pay,success,2024-10-23,2024-11-21
P000803,S00090,U0163,2024-11-22 01:00:00,19.99,USD,google_pay,success,2024-11-22,2024-12-21
P000804,S00090,U0163,2024-12-22 12:00:00,19.99,USD,google_pay,success,2024-12-22,2025-01-20
P000805,S00090,U0163,2025-01-21 16:00:00,19.99,USD,google_pay,success,2025-01-21,2025-02-19
P000806,S00090,U0163,2025-02-20 18:00:00,19.99,USD,google_pay,success,2025-02-20,2025-03-21
P000807,S00090,U0163,2025-03-22 11:00:00,19.99,USD,google_pay,success,2025-03-22,2025-04-20
P000808,S00090,U0163,2025-04-21 22:00:00,19.99,USD,google_pay,success,2025-04-21,2025-05-20
P000809,S00090,U0163,2025-05-21 06:00:00,19.99,USD,google_pay,success,2025-05-21,2025-06-19
P000810,S00091,U0178,2024-10-14 02:00:00,19.99,USD,apple_pay,success,2024-10-14,2024-11-12
P000811,S00091,U0178,2024-11-13 20:00:00,19.99,USD,apple_pay,success,2024-11-13,2024-12-12
P000812,S00091,U0178,2024-12-13 17:00:00,19.99,USD,apple_pay,success,2024-12-13,2025-01-11
P000813,S00091,U0178,2025-01-12 13:00:00,19.99,USD,apple_pay,success,2025-01-12,2025-02-10
P000814,S00091,U0178,2025-02-11 22:00:00,19.99,USD,apple_pay,success,2025-02-11,2025-03-12
P000815,S00091,U0178,2025-03-13 19:00:00,19.99,USD,apple_pay,success,2025-03-13,2025-04-11
P000816,S00091,U0178,2025-04-12 01:00:00,19.99,USD,apple_pay,success,2025-04-12,2025-05-11
P000817,S00091,U0178,2025-05-12 09:00:00,19.99,USD,apple_pay,success,2025-05-12,2025-06-10
P000818,S00091,U0178,2025-06-11 06:00:00,19.99,USD,apple_pay,success,2025-06-11,2025-07-10
P000819,S00091,U0178,2025-07-11 03:00:00,19.99,USD,apple_pay,refunded,2025-07-11,2025-08-09
P000820,S00091,U0178,2025-08-10 07:00:00,19.99,USD,apple_pay,success,2025-08-10,2025-09-08
P000821,S00091,U0178,2025-09-09 06:00:00,19.99,USD,apple_pay,success,2025-09-09,2025-10-08
P000822,S00091,U0178,2025-10-09 21:00:00,19.99,USD,apple_pay,success,2025-10-09,2025-11-07
P000823,S00091,U0178,2025-11-08 20:00:00,19.99,USD,apple_pay,success,2025-11-08,2025-12-07
P000824,S00091,U0178,2025-12-08 17:00:00,19.99,USD,apple_pay,failed,2025-12-08,2026-01-06
P000825,S00091,U0178,2026-01-07 13:00:00,19.99,USD,apple_pay,success,2026-01-07,2026-02-05
P000826,S00093,U0163,2024-09-09 20:00:00,19.99,USD,apple_pay,success,2024-09-09,2024-10-08
P000827,S00093,U0163,2024-10-09 21:00:00,19.99,USD,apple_pay,success,2024-10-09,2024-11-07
P000828,S00093,U0163,2024-11-08 21:00:00,19.99,USD,apple_pay,success,2024-11-08,2024-12-07
P000829,S00094,U0110,2024-12-17 03:00:00,19.99,USD,bank_transfer,success,2024-12-17,2025-01-15
P000830,S00094,U0110,2025-01-16 05:00:00,19.99,USD,bank_transfer,success,2025-01-16,2025-02-14
P000831,S00094,U0110,2025-02-15 16:00:00,19.99,USD,bank_transfer,success,2025-02-15,2025-03-16
P000832,S00094,U0110,2025-03-17 05:00:00,19.99,USD,bank_transfer,success,2025-03-17,2025-04-15
P000833,S00094,U0110,2025-04-16 19:00:00,19.99,USD,bank_transfer,success,2025-04-16,2025-05-15
P000834,S00094,U0110,2025-05-16 11:00:00,19.99,USD,bank_transfer,success,2025-05-16,2025-06-14
P000835,S00094,U0110,2025-06-15 17:00:00,19.99,USD,bank_transfer,failed,2025-06-15,2025-07-14
P000836,S00094,U0110,2025-07-15 10:00:00,19.99,USD,bank_transfer,refunded,2025-07-15,2025-08-13
P000837,S00094,U0110,2025-08-14 13:00:00,19.99,USD,bank_transfer,success,2025-08-14,2025-09-12
P000838,S00094,U0110,2025-09-13 13:00:00,19.99,USD,bank_transfer,success,2025-09-13,2025-10-12
P000839,S00095,U0087,2022-07-14 10:00:00,9.99,USD,bank_transfer,success,2022-07-14,2022-08-12
P000840,S00095,U0087,2022-08-13 18:00:00,9.99,USD,bank_transfer,success,2022-08-13,2022-09-11
P000841,S00095,U0087,2022-09-12 12:00:00,9.99,USD,bank_transfer,success,2022-09-12,2022-10-11
P000842,S00095,U0087,2022-10-12 23:00:00,9.99,USD,bank_transfer,success,2022-10-12,2022-11-10
P000843,S00095,U0087,2022-11-11 14:00:00,9.99,USD,bank_transfer,success,2022-11-11,2022-12-10
P000844,S00095,U0087,2022-12-11 12:00:00,9.99,USD,bank_transfer,success,2022-12-11,2023-01-09
P000845,S00095,U0087,2023-01-10 01:00:00,9.99,USD,bank_transfer,success,2023-01-10,2023-02-08
P000846,S00095,U0087,2023-02-09 19:00:00,9.99,USD,bank_transfer,refunded,2023-02-09,2023-03-10
P000847,S00095,U0087,2023-03-11 04:00:00,9.99,USD,bank_transfer,success,2023-03-11,2023-04-09
P000848,S00095,U0087,2023-04-10 09:00:00,9.99,USD,bank_transfer,refunded,2023-04-10,2023-05-09
P000849,S00095,U0087,2023-05-10 07:00:00,9.99,USD,bank_transfer,success,2023-05-10,2023-06-08
P000850,S00095,U0087,2023-06-09 10:00:00,9.99,USD,bank_transfer,success,2023-06-09,2023-07-08
P000851,S00095,U0087,2023-07-09 22:00:00,9.99,USD,bank_transfer,success,2023-07-09,2023-08-07
P000852,S00095,U0087,2023-08-08 17:00:00,9.99,USD,bank_transfer,success,2023-08-08,2023-09-06
P000853,S00095,U0087,2023-09-07 18:00:00,9.99,USD,bank_transfer,success,2023-09-07,2023-10-06
P000854,S00095,U0087,2023-10-07 04:00:00,9.99,USD,bank_transfer,failed,2023-10-07,2023-11-05
P000855,S00095,U0087,2023-11-06 14:00:00,9.99,USD,bank_transfer,success,2023-11-06,2023-12-05
P000856,S00095,U0087,2023-12-06 04:00:00,9.99,USD,bank_transfer,success,2023-12-06,2024-01-04
P000857,S00095,U0087,2024-01-05 18:00:00,9.99,USD,bank_transfer,success,2024-01-05,2024-02-03
P000858,S00095,U0087,2024-02-04 08:00:00,9.99,USD,bank_transfer,success,2024-02-04,2024-03-04
P000859,S00097,U0032,2022-04-25 02:00:00,19.99,USD,credit_card,success,2022-04-25,2022-05-24
P000860,S00097,U0032,2022-05-25 18:00:00,19.99,USD,credit_card,success,2022-05-25,2022-06-23
P000861,S00097,U0032,2022-06-24 23:00:00,19.99,USD,credit_card,failed,2022-06-24,2022-07-23
P000862,S00097,U0032,2022-07-24 10:00:00,19.99,USD,credit_card,success,2022-07-24,2022-08-22
P000863,S00097,U0032,2022-08-23 05:00:00,19.99,USD,credit_card,success,2022-08-23,2022-09-21
P000864,S00097,U0032,2022-09-22 22:00:00,19.99,USD,credit_card,success,2022-09-22,2022-10-21
P000865,S00097,U0032,2022-10-22 03:00:00,19.99,USD,credit_card,success,2022-10-22,2022-11-20
P000866,S00097,U0032,2022-11-21 09:00:00,19.99,USD,credit_card,success,2022-11-21,2022-12-20
P000867,S00097,U0032,2022-12-21 18:00:00,19.99,USD,credit_card,success,2022-12-21,2023-01-19
P000868,S00097,U0032,2023-01-20 01:00:00,19.99,USD,credit_card,success,2023-01-20,2023-02-18
P000869,S00097,U0032,2023-02-19 10:00:00,19.99,USD,credit_card,failed,2023-02-19,2023-03-20
P000870,S00097,U0032,2023-03-21 13:00:00,19.99,USD,credit_card,success,2023-03-21,2023-04-19
P000871,S00097,U0032,2023-04-20 03:00:00,19.99,USD,credit_card,success,2023-04-20,2023-05-19
P000872,S00097,U0032,2023-05-20 07:00:00,19.99,USD,credit_card,success,2023-05-20,2023-06-18
P000873,S00097,U0032,2023-06-19 19:00:00,19.99,USD,credit_card,success,2023-06-19,2023-07-18
P000874,S00097,U0032,2023-07-19 20:00:00,19.99,USD,credit_card,failed,2023-07-19,2023-08-17
P000875,S00098,U0052,2023-05-26 12:00:00,19.99,USD,paypal,success,2023-05-26,2023-06-24
P000876,S00098,U0052,2023-06-25 16:00:00,19.99,USD,paypal,success,2023-06-25,2023-07-24
P000877,S00098,U0052,2023-07-25 17:00:00,19.99,USD,paypal,success,2023-07-25,2023-08-23
P000878,S00098,U0052,2023-08-24 10:00:00,19.99,USD,paypal,success,2023-08-24,2023-09-22
P000879,S00098,U0052,2023-09-23 07:00:00,19.99,USD,paypal,success,2023-09-23,2023-10-22
P000880,S00098,U0052,2023-10-23 21:00:00,19.99,USD,paypal,success,2023-10-23,2023-11-21
P000881,S00098,U0052,2023-11-22 12:00:00,19.99,USD,paypal,success,2023-11-22,2023-12-21
P000882,S00098,U0052,2023-12-22 19:00:00,19.99,USD,paypal,refunded,2023-12-22,2024-01-20
P000883,S00098,U0052,2024-01-21 02:00:00,19.99,USD,paypal,success,2024-01-21,2024-02-19
P000884,S00098,U0052,2024-02-20 09:00:00,19.99,USD,paypal,success,2024-02-20,2024-03-20
P000885,S00098,U0052,2024-03-21 04:00:00,19.99,USD,paypal,success,2024-03-21,2024-04-19
P000886,S00098,U0052,2024-04-20 02:00:00,19.99,USD,paypal,success,2024-04-20,2024-05-19
P000887,S00098,U0052,2024-05-20 23:00:00,19.99,USD,paypal,success,2024-05-20,2024-06-18
P000888,S00098,U0052,2024-06-19 12:00:00,19.99,USD,paypal,success,2024-06-19,2024-07-18
P000889,S00098,U0052,2024-07-19 12:00:00,19.99,USD,paypal,success,2024-07-19,2024-08-17
P000890,S00098,U0052,2024-08-18 22:00:00,19.99,USD,paypal,success,2024-08-18,2024-09-16
P000891,S00098,U0052,2024-09-17 04:00:00,19.99,USD,paypal,success,2024-09-17,2024-10-16
P000892,S00098,U0052,2024-10-17 06:00:00,19.99,USD,paypal,success,2024-10-17,2024-11-15
P000893,S00098,U0052,2024-11-16 20:00:00,19.99,USD,paypal,success,2024-11-16,2024-12-15
P000894,S00098,U0052,2024-12-16 17:00:00,19.99,USD,paypal,success,2024-12-16,2025-01-14
P000895,S00098,U0052,2025-01-15 23:00:00,19.99,USD,paypal,success,2025-01-15,2025-02-13
P000896,S00098,U0052,2025-02-14 07:00:00,19.99,USD,paypal,success,2025-02-14,2025-03-15
P000897,S00098,U0052,2025-03-16 13:00:00,19.99,USD,paypal,success,2025-03-16,2025-04-14
P000898,S00099,U0024,2024-12-02 18:00:00,19.99,USD,paypal,success,2024-12-02,2024-12-31
P000899,S00099,U0024,2025-01-01 21:00:00,19.99,USD,paypal,success,2025-01-01,2025-01-30
P000900,S00099,U0024,2025-01-31 11:00:00,19.99,USD,paypal,success,2025-01-31,2025-03-01
P000901,S00100,U0102,2024-12-23 10:00:00,9.99,USD,credit_card,success,2024-12-23,2025-01-21
P000902,S00100,U0102,2025-01-22 20:00:00,9.99,USD,credit_card,success,2025-01-22,2025-02-20
P000903,S00100,U0102,2025-02-21 09:00:00,9.99,USD,credit_card,success,2025-02-21,2025-03-22
P000904,S00100,U0102,2025-03-23 11:00:00,9.99,USD,credit_card,success,2025-03-23,2025-04-21
P000905,S00100,U0102,2025-04-22 14:00:00,9.99,USD,credit_card,success,2025-04-22,2025-05-21
P000906,S00100,U0102,2025-05-22 14:00:00,9.99,USD,credit_card,success,2025-05-22,2025-06-20
P000907,S00100,U0102,2025-06-21 07:00:00,9.99,USD,credit_card,success,2025-06-21,2025-07-20
P000908,S00100,U0102,2025-07-21 11:00:00,9.99,USD,credit_card,success,2025-07-21,2025-08-19
P000909,S00100,U0102,2025-08-20 23:00:00,9.99,USD,credit_card,success,2025-08-20,2025-09-18
P000910,S00100,U0102,2025-09-19 03:00:00,9.99,USD,credit_card,success,2025-09-19,2025-10-18
P000911,S00100,U0102,2025-10-19 07:00:00,9.99,USD,credit_card,success,2025-10-19,2025-11-17
P000912,S00100,U0102,2025-11-18 04:00:00,9.99,USD,credit_card,failed,2025-11-18,2025-12-17
P000913,S00100,U0102,2025-12-18 09:00:00,9.99,USD,credit_card,success,2025-12-18,2026-01-16
P000914,S00100,U0102,2026-01-17 22:00:00,9.99,USD,credit_card,success,2026-01-17,2026-02-15
P000915,S00100,U0102,2026-02-16 09:00:00,9.99,USD,credit_card,success,2026-02-16,2026-03-17
P000916,S00101,U0001,2023-12-15 00:00:00,9.99,USD,paypal,success,2023-12-15,2024-01-13
P000917,S00101,U0001,2024-01-14 23:00:00,9.99,USD,paypal,success,2024-01-14,2024-02-12
P000918,S00101,U0001,2024-02-13 06:00:00,9.99,USD,paypal,success,2024-02-13,2024-03-13
P000919,S00101,U0001,2024-03-14 08:00:00,9.99,USD,paypal,success,2024-03-14,2024-04-12
P000920,S00101,U0001,2024-04-13 19:00:00,9.99,USD,paypal,success,2024-04-13,2024-05-12
P000921,S00104,U0081,2022-08-25 04:00:00,9.99,USD,paypal,success,2022-08-25,2022-09-23
P000922,S00104,U0081,2022-09-24 21:00:00,9.99,USD,paypal,success,2022-09-24,2022-10-23
P000923,S00104,U0081,2022-10-24 18:00:00,9.99,USD,paypal,success,2022-10-24,2022-11-22
P000924,S00104,U0081,2022-11-23 16:00:00,9.99,USD,paypal,failed,2022-11-23,2022-12-22
P000925,S00104,U0081,2022-12-23 05:00:00,9.99,USD,paypal,success,2022-12-23,2023-01-21
P000926,S00105,U0018,2024-09-20 06:00:00,9.99,USD,paypal,success,2024-09-20,2024-10-19
P000927,S00105,U0018,2024-10-20 19:00:00,9.99,USD,paypal,success,2024-10-20,2024-11-18
P000928,S00105,U0018,2024-11-19 14:00:00,9.99,USD,paypal,success,2024-11-19,2024-12-18
P000929,S00105,U0018,2024-12-19 00:00:00,9.99,USD,paypal,success,2024-12-19,2025-01-17
P000930,S00105,U0018,2025-01-18 21:00:00,9.99,USD,paypal,success,2025-01-18,2025-02-16
P000931,S00105,U0018,2025-02-17 21:00:00,9.99,USD,paypal,success,2025-02-17,2025-03-18
P000932,S00105,U0018,2025-03-19 03:00:00,9.99,USD,paypal,success,2025-03-19,2025-04-17
P000933,S00105,U0018,2025-04-18 20:00:00,9.99,USD,paypal,success,2025-04-18,2025-05-17
P000934,S00105,U0018,2025-05-18 12:00:00,9.99,USD,paypal,success,2025-05-18,2025-06-16
P000935,S00105,U0018,2025-06-17 22:00:00,9.99,USD,paypal,success,2025-06-17,2025-07-16
P000936,S00105,U0018,2025-07-17 10:00:00,9.99,USD,paypal,success,2025-07-17,2025-08-15
P000937,S00105,U0018,2025-08-16 19:00:00,9.99,USD,paypal,success,2025-08-16,2025-09-14
P000938,S00105,U0018,2025-09-15 05:00:00,9.99,USD,paypal,success,2025-09-15,2025-10-14
P000939,S00105,U0018,2025-10-15 14:00:00,9.99,USD,paypal,success,2025-10-15,2025-11-13
P000940,S00105,U0018,2025-11-14 22:00:00,9.99,USD,paypal,success,2025-11-14,2025-12-13
P000941,S00105,U0018,2025-12-14 07:00:00,9.99,USD,paypal,success,2025-12-14,2026-01-12
P000942,S00105,U0018,2026-01-13 09:00:00,9.99,USD,paypal,failed,2026-01-13,2026-02-11
P000943,S00105,U0018,2026-02-12 12:00:00,9.99,USD,paypal,success,2026-02-12,2026-03-13
P000944,S00105,U0018,2026-03-14 00:00:00,9.99,USD,paypal,success,2026-03-14,2026-04-12
P000945,S00105,U0018,2026-04-13 11:00:00,9.99,USD,paypal,success,2026-04-13,2026-05-12
P000946,S00105,U0018,2026-05-13 09:00:00,9.99,USD,paypal,success,2026-05-13,2026-06-11
P000947,S00106,U0090,2024-01-20 16:00:00,19.99,USD,google_pay,success,2024-01-20,2024-02-18
P000948,S00106,U0090,2024-02-19 01:00:00,19.99,USD,google_pay,success,2024-02-19,2024-03-19
P000949,S00106,U0090,2024-03-20 12:00:00,19.99,USD,google_pay,success,2024-03-20,2024-04-18
P000950,S00106,U0090,2024-04-19 00:00:00,19.99,USD,google_pay,success,2024-04-19,2024-05-18
P000951,S00106,U0090,2024-05-19 08:00:00,19.99,USD,google_pay,failed,2024-05-19,2024-06-17
P000952,S00106,U0090,2024-06-18 10:00:00,19.99,USD,google_pay,success,2024-06-18,2024-07-17
P000953,S00108,U0090,2023-03-05 21:00:00,19.99,USD,bank_transfer,success,2023-03-05,2023-04-03
P000954,S00108,U0090,2023-04-04 23:00:00,19.99,USD,bank_transfer,success,2023-04-04,2023-05-03
P000955,S00108,U0090,2023-05-04 21:00:00,19.99,USD,bank_transfer,success,2023-05-04,2023-06-02
P000956,S00108,U0090,2023-06-03 20:00:00,19.99,USD,bank_transfer,success,2023-06-03,2023-07-02
P000957,S00108,U0090,2023-07-03 13:00:00,19.99,USD,bank_transfer,success,2023-07-03,2023-08-01
P000958,S00109,U0064,2023-12-11 04:00:00,9.99,USD,bank_transfer,success,2023-12-11,2024-01-09
P000959,S00109,U0064,2024-01-10 09:00:00,9.99,USD,bank_transfer,success,2024-01-10,2024-02-08
P000960,S00109,U0064,2024-02-09 10:00:00,9.99,USD,bank_transfer,failed,2024-02-09,2024-03-09
P000961,S00109,U0064,2024-03-10 04:00:00,9.99,USD,bank_transfer,success,2024-03-10,2024-04-08
P000962,S00109,U0064,2024-04-09 04:00:00,9.99,USD,bank_transfer,success,2024-04-09,2024-05-08
P000963,S00109,U0064,2024-05-09 21:00:00,9.99,USD,bank_transfer,success,2024-05-09,2024-06-07
P000964,S00109,U0064,2024-06-08 04:00:00,9.99,USD,bank_transfer,success,2024-06-08,2024-07-07
P000965,S00109,U0064,2024-07-08 22:00:00,9.99,USD,bank_transfer,success,2024-07-08,2024-08-06
P000966,S00109,U0064,2024-08-07 04:00:00,9.99,USD,bank_transfer,success,2024-08-07,2024-09-05
P000967,S00109,U0064,2024-09-06 04:00:00,9.99,USD,bank_transfer,success,2024-09-06,2024-10-05
P000968,S00109,U0064,2024-10-06 18:00:00,9.99,USD,bank_transfer,success,2024-10-06,2024-11-04
P000969,S00109,U0064,2024-11-05 10:00:00,9.99,USD,bank_transfer,failed,2024-11-05,2024-12-04
P000970,S00109,U0064,2024-12-05 17:00:00,9.99,USD,bank_transfer,success,2024-12-05,2025-01-03
P000971,S00109,U0064,2025-01-04 03:00:00,9.99,USD,bank_transfer,failed,2025-01-04,2025-02-02
P000972,S00109,U0064,2025-02-03 04:00:00,9.99,USD,bank_transfer,success,2025-02-03,2025-03-04
P000973,S00109,U0064,2025-03-05 10:00:00,9.99,USD,bank_transfer,success,2025-03-05,2025-04-03
P000974,S00109,U0064,2025-04-04 13:00:00,9.99,USD,bank_transfer,success,2025-04-04,2025-05-03
P000975,S00109,U0064,2025-05-04 09:00:00,9.99,USD,bank_transfer,refunded,2025-05-04,2025-06-02
P000976,S00109,U0064,2025-06-03 20:00:00,9.99,USD,bank_transfer,success,2025-06-03,2025-07-02
P000977,S00109,U0064,2025-07-03 08:00:00,9.99,USD,bank_transfer,failed,2025-07-03,2025-08-01
P000978,S00109,U0064,2025-08-02 06:00:00,9.99,USD,bank_transfer,success,2025-08-02,2025-08-31
P000979,S00110,U0169,2024-10-04 05:00:00,19.99,USD,google_pay,success,2024-10-04,2024-11-02
P000980,S00110,U0169,2024-11-03 19:00:00,19.99,USD,google_pay,success,2024-11-03,2024-12-02
P000981,S00110,U0169,2024-12-03 19:00:00,19.99,USD,google_pay,success,2024-12-03,2025-01-01
P000982,S00110,U0169,2025-01-02 07:00:00,19.99,USD,google_pay,success,2025-01-02,2025-01-31
P000983,S00110,U0169,2025-02-01 07:00:00,19.99,USD,google_pay,success,2025-02-01,2025-03-02
P000984,S00110,U0169,2025-03-03 11:00:00,19.99,USD,google_pay,success,2025-03-03,2025-04-01
P000985,S00110,U0169,2025-04-02 15:00:00,19.99,USD,google_pay,success,2025-04-02,2025-05-01
P000986,S00110,U0169,2025-05-02 19:00:00,19.99,USD,google_pay,success,2025-05-02,2025-05-31
P000987,S00110,U0169,2025-06-01 20:00:00,19.99,USD,google_pay,success,2025-06-01,2025-06-30
P000988,S00110,U0169,2025-07-01 12:00:00,19.99,USD,google_pay,success,2025-07-01,2025-07-30
P000989,S00110,U0169,2025-07-31 04:00:00,19.99,USD,google_pay,success,2025-07-31,2025-08-29
P000990,S00110,U0169,2025-08-30 07:00:00,19.99,USD,google_pay,success,2025-08-30,2025-09-28
P000991,S00110,U0169,2025-09-29 00:00:00,19.99,USD,google_pay,success,2025-09-29,2025-10-28
P000992,S00110,U0169,2025-10-29 13:00:00,19.99,USD,google_pay,failed,2025-10-29,2025-11-27
P000993,S00110,U0169,2025-11-28 21:00:00,19.99,USD,google_pay,success,2025-11-28,2025-12-27
P000994,S00110,U0169,2025-12-28 06:00:00,19.99,USD,google_pay,refunded,2025-12-28,2026-01-26
P000995,S00110,U0169,2026-01-27 14:00:00,19.99,USD,google_pay,success,2026-01-27,2026-02-25
P000996,S00110,U0169,2026-02-26 15:00:00,19.99,USD,google_pay,success,2026-02-26,2026-03-27
P000997,S00111,U0192,2024-08-19 14:00:00,9.99,USD,apple_pay,success,2024-08-19,2024-09-17
P000998,S00111,U0192,2024-09-18 13:00:00,9.99,USD,apple_pay,success,2024-09-18,2024-10-17
P000999,S00112,U0029,2025-01-24 01:00:00,9.99,USD,credit_card,success,2025-01-24,2025-02-22
P001000,S00112,U0029,2025-02-23 12:00:00,9.99,USD,credit_card,success,2025-02-23,2025-03-24
P001001,S00112,U0029,2025-03-25 12:00:00,9.99,USD,credit_card,success,2025-03-25,2025-04-23
P001002,S00112,U0029,2025-04-24 23:00:00,9.99,USD,credit_card,success,2025-04-24,2025-05-23
P001003,S00112,U0029,2025-05-24 17:00:00,9.99,USD,credit_card,success,2025-05-24,2025-06-22
P001004,S00112,U0029,2025-06-23 22:00:00,9.99,USD,credit_card,success,2025-06-23,2025-07-22
P001005,S00112,U0029,2025-07-23 16:00:00,9.99,USD,credit_card,success,2025-07-23,2025-08-21
P001006,S00112,U0029,2025-08-22 14:00:00,9.99,USD,credit_card,success,2025-08-22,2025-09-20
P001007,S00112,U0029,2025-09-21 01:00:00,9.99,USD,credit_card,success,2025-09-21,2025-10-20
P001008,S00112,U0029,2025-10-21 07:00:00,9.99,USD,credit_card,success,2025-10-21,2025-11-19
P001009,S00112,U0029,2025-11-20 12:00:00,9.99,USD,credit_card,success,2025-11-20,2025-12-19
P001010,S00112,U0029,2025-12-20 01:00:00,9.99,USD,credit_card,refunded,2025-12-20,2026-01-18
P001011,S00112,U0029,2026-01-19 16:00:00,9.99,USD,credit_card,success,2026-01-19,2026-02-17
P001012,S00112,U0029,2026-02-18 01:00:00,9.99,USD,credit_card,success,2026-02-18,2026-03-19
P001013,S00112,U0029,2026-03-20 14:00:00,9.99,USD,credit_card,success,2026-03-20,2026-04-18
P001014,S00112,U0029,2026-04-19 09:00:00,9.99,USD,credit_card,success,2026-04-19,2026-05-18
P001015,S00112,U0029,2026-05-19 09:00:00,9.99,USD,credit_card,success,2026-05-19,2026-06-17
P001016,S00112,U0029,2026-06-18 13:00:00,9.99,USD,credit_card,success,2026-06-18,2026-07-17
P001017,S00112,U0029,2026-07-18 01:00:00,9.99,USD,credit_card,success,2026-07-18,2026-08-16
P001018,S00114,U0094,2022-12-31 04:00:00,9.99,USD,credit_card,success,2022-12-31,2023-01-29
P001019,S00114,U0094,2023-01-30 20:00:00,9.99,USD,credit_card,success,2023-01-30,2023-02-28
P001020,S00114,U0094,2023-03-01 23:00:00,9.99,USD,credit_card,success,2023-03-01,2023-03-30
P001021,S00114,U0094,2023-03-31 05:00:00,9.99,USD,credit_card,success,2023-03-31,2023-04-29
P001022,S00114,U0094,2023-04-30 22:00:00,9.99,USD,credit_card,success,2023-04-30,2023-05-29
P001023,S00114,U0094,2023-05-30 12:00:00,9.99,USD,credit_card,success,2023-05-30,2023-06-28
P001024,S00114,U0094,2023-06-29 14:00:00,9.99,USD,credit_card,success,2023-06-29,2023-07-28
P001025,S00114,U0094,2023-07-29 14:00:00,9.99,USD,credit_card,success,2023-07-29,2023-08-27
P001026,S00114,U0094,2023-08-28 22:00:00,9.99,USD,credit_card,success,2023-08-28,2023-09-26
P001027,S00114,U0094,2023-09-27 14:00:00,9.99,USD,credit_card,success,2023-09-27,2023-10-26
P001028,S00114,U0094,2023-10-27 10:00:00,9.99,USD,credit_card,success,2023-10-27,2023-11-25
P001029,S00114,U0094,2023-11-26 22:00:00,9.99,USD,credit_card,success,2023-11-26,2023-12-25
P001030,S00114,U0094,2023-12-26 22:00:00,9.99,USD,credit_card,success,2023-12-26,2024-01-24
P001031,S00114,U0094,2024-01-25 02:00:00,9.99,USD,credit_card,success,2024-01-25,2024-02-23
P001032,S00114,U0094,2024-02-24 14:00:00,9.99,USD,credit_card,success,2024-02-24,2024-03-24
P001033,S00114,U0094,2024-03-25 02:00:00,9.99,USD,credit_card,success,2024-03-25,2024-04-23
P001034,S00114,U0094,2024-04-24 12:00:00,9.99,USD,credit_card,success,2024-04-24,2024-05-23
P001035,S00115,U0004,2023-10-04 16:00:00,9.99,USD,google_pay,success,2023-10-04,2023-11-02
P001036,S00115,U0004,2023-11-03 05:00:00,9.99,USD,google_pay,success,2023-11-03,2023-12-02
P001037,S00115,U0004,2023-12-03 12:00:00,9.99,USD,google_pay,success,2023-12-03,2024-01-01
P001038,S00116,U0161,2024-04-21 05:00:00,19.99,USD,apple_pay,success,2024-04-21,2024-05-20
P001039,S00116,U0161,2024-05-21 18:00:00,19.99,USD,apple_pay,failed,2024-05-21,2024-06-19
P001040,S00116,U0161,2024-06-20 04:00:00,19.99,USD,apple_pay,success,2024-06-20,2024-07-19
